"","V7221","V7563","V8514"
"125457",1,0,0
"125458",1,0,0
"125459",1,0,1
"125460",0,0,0
"125461",1,0,1
"125462",1,0,1
"125463",1,0,0
"125464",0,0,1
"125465",0,1,0
"125466",0,0,0
"125467",0,0,1
"125468",0,0,0
"125469",1,1,0
"125470",0,0,1
"125471",0,0,0
"125472",0,1,0
"125473",1,0,0
"125474",0,0,1
"125475",1,0,1
"125476",0,0,1
"125477",1,0,0
"125478",0,0,1
"125479",1,0,1
"125480",0,0,1
"125481",0,0,0
"125482",0,0,1
"125483",1,0,0
"125484",0,0,1
"125485",0,0,0
"125486",0,0,0
"125487",1,0,1
"125488",1,0,0
"125489",0,0,0
"125490",0,0,0
"125491",1,0,1
"125492",0,0,0
"125493",0,0,0
"125494",1,0,1
"125495",0,0,0
"125496",0,0,0
"125497",0,0,0
"125498",0,0,1
"125499",0,0,0
"125500",0,0,0
"125501",0,1,0
"125502",0,0,0
"125503",1,0,0
"125504",0,0,1
"125505",0,0,1
"125506",1,0,0
"125507",1,0,0
"125508",0,0,1
"125509",0,0,0
"125510",1,1,0
"125511",1,0,1
"125512",0,0,1
"125513",1,0,1
"125514",0,0,0
"125515",0,0,0
"125516",0,0,0
"125517",1,0,1
"125518",0,0,1
"125519",0,1,0
"125520",0,0,1
"125521",0,0,0
"125522",0,0,0
"125523",0,1,0
"125524",0,1,0
"125525",1,0,0
"125526",0,0,1
"125527",1,0,1
"125528",1,0,1
"125529",0,0,0
"125530",1,1,0
"125531",1,1,0
"125532",1,0,1
"125533",0,0,0
"125534",0,1,0
"125535",0,0,1
"125536",0,0,0
"125537",1,0,0
"125538",0,1,0
"125539",0,0,1
"125540",0,0,0
"125541",1,0,1
"125542",0,0,1
"125543",0,0,0
"125544",0,1,0
"125545",0,0,1
"125546",0,0,1
"125547",1,0,0
"125548",1,0,0
"125549",1,0,0
"125550",1,0,0
"125551",0,0,1
"125552",0,0,0
"125553",1,0,1
"125554",0,0,0
"125555",0,0,1
"125556",0,0,0
"125557",0,0,0
"125558",1,0,1
"125559",0,0,0
"125560",1,1,0
"125561",0,1,0
"125562",1,0,0
"125563",1,0,0
"125564",0,0,0
"125565",1,0,1
"125566",0,1,0
"125567",0,0,1
"125568",0,1,0
"125569",0,0,1
"125570",0,0,0
"125571",1,0,1
"125572",1,0,1
"125573",1,0,1
"125574",0,1,0
"125575",0,0,0
"125576",1,0,0
"125577",0,0,0
"125578",0,0,0
"125579",0,0,0
"125580",0,0,1
"125581",1,0,1
"125582",1,1,0
"125583",1,0,1
"125584",1,0,1
"125585",0,0,1
"125586",0,1,0
"125587",0,0,0
"125588",1,1,0
"125589",0,0,0
"125590",0,0,0
"125591",1,0,1
"125592",0,0,0
"125593",0,0,0
"125594",1,0,0
"125595",1,0,0
"125596",0,0,0
"125597",1,0,0
"125598",1,0,1
"125599",0,0,0
"125600",0,0,0
"125601",0,0,1
"125602",0,0,0
"125603",0,0,1
"125604",0,0,0
"125605",1,0,0
"125606",1,0,0
"125607",0,0,1
"125608",0,1,0
"125609",0,0,1
"125610",0,0,0
"125611",1,1,0
"125612",0,0,0
"125613",0,0,0
"125614",1,1,0
"125615",0,0,0
"125616",1,0,0
"125617",1,0,0
"125618",1,1,0
"125619",1,0,1
"125620",0,1,0
"125621",1,0,0
"125622",0,0,1
"125623",1,0,0
"125624",1,0,0
"125625",0,0,0
"125626",0,0,0
"125627",0,0,1
"125628",0,0,0
"125629",1,0,0
"125630",0,0,0
"125631",1,0,1
"125632",0,0,0
"125633",0,0,1
"125634",1,0,1
"125635",0,0,0
"125636",0,0,0
"125637",1,0,0
"125638",1,0,0
"125639",0,1,0
"125640",1,0,1
"125641",0,1,0
"125642",0,0,0
"125643",1,1,0
"125644",0,0,1
"125645",0,0,1
"125646",0,0,0
"125647",0,0,0
"125648",0,0,0
"125649",0,0,0
"125650",1,0,0
"125651",0,0,1
"125652",0,0,1
"125653",0,0,1
"125654",0,1,0
"125655",0,0,0
"125656",0,1,0
"125657",0,1,0
"125658",0,0,1
"125659",1,0,0
"125660",1,0,1
"125661",0,1,0
"125662",1,1,0
"125663",1,0,1
"125664",1,0,1
"125665",0,1,0
"125666",1,0,1
"125667",1,0,0
"125668",1,1,0
"125669",1,0,1
"125670",1,0,1
"125671",0,0,1
"125672",1,0,0
"125673",0,0,1
"125674",1,0,0
"125675",1,0,0
"125676",0,0,0
"125677",0,1,0
"125678",0,0,1
"125679",0,0,0
"125680",1,0,0
"125681",1,1,0
"125682",1,0,1
"125683",0,0,1
"125684",0,0,0
"125685",0,0,0
"125686",1,0,0
"125687",0,0,0
"125688",0,0,0
"125689",1,0,0
"125690",0,1,0
"125691",0,0,1
"125692",1,0,1
"125693",0,0,1
"125694",0,0,0
"125695",1,0,1
"125696",1,1,0
"125697",0,0,0
"125698",0,1,0
"125699",1,0,1
"125700",0,0,0
"125701",0,0,1
"125702",0,0,1
"125703",0,0,0
"125704",0,0,1
"125705",1,0,0
"125706",0,0,1
"125707",0,0,0
"125708",0,0,0
"125709",1,0,0
"125710",0,0,0
"125711",0,0,1
"125712",0,0,0
"125713",0,1,0
"125714",0,0,1
"125715",0,1,0
"125716",0,0,0
"125717",0,0,1
"125718",1,0,0
"125719",0,0,0
"125720",0,0,0
"125721",1,0,1
"125722",0,0,0
"125723",1,0,0
"125724",0,0,0
"125725",0,0,1
"125726",0,1,0
"125727",0,0,1
"125728",1,0,0
"125729",0,0,0
"125730",0,1,0
"125731",0,0,1
"125732",1,0,0
"125733",1,0,0
"125734",0,0,0
"125735",1,0,0
"125736",0,0,0
"125737",0,0,0
"125738",1,0,0
"125739",0,0,0
"125740",0,0,1
"125741",0,0,0
"125742",0,0,0
"125743",0,0,0
"125744",1,0,0
"125745",0,1,0
"125746",0,0,0
"125747",0,0,0
"125748",1,0,1
"125749",0,0,1
"125750",1,0,0
"125751",1,0,0
"125752",1,0,0
"125753",1,0,1
"125754",1,0,0
"125755",0,0,1
"125756",0,0,0
"125757",1,0,0
"125758",1,0,0
"125759",0,0,0
"125760",0,0,1
"125761",0,0,1
"125762",0,0,0
"125763",0,0,0
"125764",0,1,0
"125765",1,0,1
"125766",0,1,0
"125767",1,1,0
"125768",0,0,0
"125769",1,0,0
"125770",1,0,0
"125771",0,0,1
"125772",1,0,0
"125773",0,0,1
"125774",1,0,0
"125775",1,0,1
"125776",0,0,1
"125777",1,0,0
"125778",1,0,1
"125779",0,0,0
"125780",0,1,0
"125781",0,0,1
"125782",0,0,0
"125783",0,0,1
"125784",0,1,0
"125785",0,0,0
"125786",0,0,0
"125787",0,1,0
"125788",1,0,0
"125789",0,0,1
"125790",1,0,1
"125791",1,0,0
"125792",1,0,1
"125793",0,0,0
"125794",1,0,0
"125795",0,1,0
"125796",0,0,0
"125797",0,0,0
"125798",1,1,0
"125799",0,0,1
"125800",1,0,1
"125801",1,0,1
"125802",0,1,0
"125803",1,0,0
"125804",0,0,1
"125805",1,0,0
"125806",0,1,0
"125807",0,0,0
"125808",0,0,1
"125809",0,0,0
"125810",1,0,1
"125811",0,1,0
"125812",1,0,1
"125813",1,0,1
"125814",0,0,1
"125815",0,0,0
"125816",0,0,1
"125817",1,0,0
"125818",0,0,0
"125819",1,0,0
"125820",0,0,1
"125821",0,1,0
"125822",1,1,0
"125823",0,0,0
"125824",0,0,0
"125825",0,0,0
"125826",1,0,1
"125827",0,1,0
"125828",1,0,0
"125829",0,0,0
"125830",0,1,0
"125831",1,0,0
"125832",1,1,0
"125833",1,1,0
"125834",1,0,0
"125835",0,0,0
"125836",0,0,0
"125837",0,0,0
"125838",1,0,1
"125839",0,0,1
"125840",0,0,1
"125841",0,0,1
"125842",1,0,1
"125843",1,0,1
"125844",0,0,0
"125845",0,0,1
"125846",0,1,0
"125847",0,1,0
"125848",1,0,1
"125849",0,0,0
"125850",0,0,0
"125851",0,0,0
"125852",1,0,1
"125853",0,0,0
"125854",0,0,1
"125855",0,0,0
"125856",0,0,0
"125857",0,1,0
"125858",0,0,0
"125859",0,0,0
"125860",0,0,1
"125861",1,1,0
"125862",0,0,0
"125863",0,0,0
"125864",1,0,1
"125865",0,0,1
"125866",0,0,1
"125867",0,0,0
"125868",1,0,1
"125869",0,0,1
"125870",1,0,1
"125871",0,0,1
"125872",0,0,0
"125873",1,0,1
"125874",0,1,0
"125875",1,1,0
"125876",1,0,0
"125877",0,0,0
"125878",0,1,0
"125879",1,0,1
"125880",0,0,1
"125881",1,0,0
"125882",1,0,1
"125883",0,0,0
"125884",1,0,1
"125885",0,0,1
"125886",1,0,0
"125887",0,0,1
"125888",0,0,0
"125889",0,1,0
"125890",0,1,0
"125891",0,0,0
"125892",0,1,0
"125893",0,1,0
"125894",1,0,0
"125895",1,0,0
"125896",0,0,0
"125897",0,0,0
"125898",0,0,0
"125899",0,0,0
"125900",0,0,0
"125901",1,0,1
"125902",1,0,0
"125903",1,1,0
"125904",0,0,0
"125905",0,0,0
"125906",0,1,0
"125907",0,1,0
"125908",1,1,0
"125909",0,0,0
"125910",0,0,0
"125911",0,0,0
"125912",1,0,1
"125913",1,0,1
"125914",0,0,0
"125915",1,0,0
"125916",1,0,1
"125917",1,1,0
"125918",1,0,0
"125919",1,0,1
"125920",0,0,1
"125921",1,0,1
"125922",1,0,0
"125923",0,0,1
"125924",1,0,0
"125925",0,0,1
"125926",0,0,1
"125927",0,0,0
"125928",0,0,1
"125929",0,0,1
"125930",1,0,0
"125931",0,0,1
"125932",0,0,0
"125933",0,0,0
"125934",0,0,0
"125935",0,1,0
"125936",0,0,0
"125937",1,1,0
"125938",0,0,0
"125939",0,0,1
"125940",1,0,0
"125941",0,1,0
"125942",1,0,1
"125943",0,0,0
"125944",0,0,1
"125945",0,0,1
"125946",0,0,1
"125947",1,0,1
"125948",0,0,0
"125949",0,0,1
"125950",0,0,0
"125951",0,0,0
"125952",0,0,1
"125953",0,0,0
"125954",1,0,0
"125955",1,0,0
"125956",0,0,0
"125957",1,1,0
"125958",0,1,0
"125959",1,0,1
"125960",1,0,1
"125961",0,0,0
"125962",0,0,0
"125963",1,0,0
"125964",1,0,0
"125965",1,0,1
"125966",0,0,0
"125967",1,0,1
"125968",0,0,0
"125969",0,0,1
"125970",1,0,1
"125971",1,0,1
"125972",0,1,0
"125973",0,0,0
"125974",0,0,1
"125975",1,0,1
"125976",1,0,0
"125977",0,0,1
"125978",0,1,0
"125979",1,0,0
"125980",0,0,0
"125981",0,0,0
"125982",0,0,0
"125983",0,1,0
"125984",1,0,0
"125985",0,0,1
"125986",0,0,0
"125987",0,0,0
"125988",1,1,0
"125989",0,0,1
"125990",0,1,0
"125991",0,0,0
"125992",0,0,0
"125993",1,1,0
"125994",1,0,0
"125995",0,1,0
"125996",1,1,0
"125997",0,0,0
"125998",0,0,0
"125999",1,0,0
"126000",1,0,0
"126001",1,0,1
"126002",1,0,0
"126003",0,0,0
"126004",0,0,1
"126005",0,0,0
"126006",0,0,1
"126007",0,0,1
"126008",1,0,0
"126009",0,0,0
"126010",1,0,1
"126011",1,0,0
"126012",0,0,0
"126013",0,0,0
"126014",1,0,0
"126015",1,0,0
"126016",0,1,0
"126017",0,0,1
"126018",0,0,0
"126019",1,0,0
"126020",0,0,0
"126021",0,0,0
"126022",0,0,0
"126023",0,1,0
"126024",0,0,1
"126025",0,0,1
"126026",1,0,1
"126027",1,0,1
"126028",0,0,0
"126029",1,0,0
"126030",1,0,0
"126031",1,1,0
"126032",1,1,0
"126033",1,0,0
"126034",1,0,0
"126035",1,0,0
"126036",0,0,1
"126037",1,1,0
"126038",0,0,1
"126039",1,0,1
"126040",0,0,0
"126041",0,0,0
"126042",1,0,0
"126043",1,0,0
"126044",0,0,0
"126045",0,0,1
"126046",0,0,1
"126047",0,0,1
"126048",0,0,0
"126049",0,0,0
"126050",0,0,0
"126051",0,1,0
"126052",0,0,1
"126053",0,0,0
"126054",0,0,1
"126055",0,1,0
"126056",0,0,1
"126057",0,0,0
"126058",1,0,0
"126059",1,0,0
"126060",1,0,1
"126061",0,0,1
"126062",1,0,0
"126063",1,1,0
"126064",1,0,0
"126065",1,1,0
"126066",1,0,1
"126067",0,1,0
"126068",0,0,0
"126069",0,0,0
"126070",1,0,1
"126071",0,0,1
"126072",0,0,1
"126073",0,0,1
"126074",1,0,0
"126075",0,0,0
"126076",0,0,0
"126077",0,1,0
"126078",1,0,0
"126079",0,0,1
"126080",0,1,0
"126081",1,0,1
"126082",1,0,1
"126083",0,0,0
"126084",0,0,1
"126085",0,0,0
"126086",0,0,0
"126087",1,0,0
"126088",1,0,0
"126089",1,0,1
"126090",1,0,0
"126091",0,0,0
"126092",1,0,0
"126093",1,0,0
"126094",1,1,0
"126095",0,0,0
"126096",1,0,1
"126097",1,1,0
"126098",0,0,1
"126099",1,0,0
"126100",1,0,1
"126101",1,0,1
"126102",0,0,0
"126103",0,0,0
"126104",0,0,0
"126105",1,0,1
"126106",0,0,1
"126107",0,0,0
"126108",1,0,1
"126109",0,0,1
"126110",0,0,1
"126111",1,0,0
"126112",0,1,0
"126113",0,0,0
"126114",1,1,0
"126115",0,0,1
"126116",0,0,1
"126117",1,0,1
"126118",1,0,0
"126119",0,1,0
"126120",0,0,0
"126121",0,0,1
"126122",0,1,0
"126123",0,0,1
"126124",0,0,0
"126125",0,0,0
"126126",0,0,0
"126127",1,0,1
"126128",0,1,0
"126129",0,0,1
"126130",1,0,0
"126131",1,0,0
"126132",0,0,0
"126133",0,0,1
"126134",1,0,0
"126135",0,0,0
"126136",0,1,0
"126137",0,0,1
"126138",0,0,0
"126139",1,0,0
"126140",1,0,0
"126141",1,1,0
"126142",0,0,0
"126143",0,1,0
"126144",0,0,0
"126145",0,0,0
"126146",1,0,0
"126147",0,0,1
"126148",0,0,0
"126149",1,0,1
"126150",1,0,0
"126151",0,0,0
"126152",1,0,1
"126153",0,0,1
"126154",0,0,0
"126155",0,0,0
"126156",0,0,1
"126157",0,0,0
"126158",1,0,1
"126159",1,0,0
"126160",1,0,0
"126161",0,1,0
"126162",0,0,0
"126163",1,0,1
"126164",0,0,1
"126165",0,0,1
"126166",1,0,0
"126167",0,0,1
"126168",1,0,1
"126169",0,0,1
"126170",1,0,0
"126171",1,0,0
"126172",0,0,1
"126173",0,0,0
"126174",1,0,0
"126175",0,1,0
"126176",1,0,0
"126177",0,1,0
"126178",1,0,0
"126179",1,0,0
"126180",0,0,1
"126181",1,0,0
"126182",0,0,0
"126183",0,0,0
"126184",1,0,0
"126185",0,0,0
"126186",0,0,0
"126187",1,0,0
"126188",0,0,1
"126189",1,0,0
"126190",0,0,1
"126191",1,1,0
"126192",1,1,0
"126193",1,0,0
"126194",0,0,0
"126195",0,0,1
"126196",0,0,0
"126197",0,0,0
"126198",0,0,0
"126199",1,0,1
"126200",0,0,0
"126201",0,0,0
"126202",1,0,1
"126203",0,0,0
"126204",0,0,0
"126205",1,0,0
"126206",1,0,0
"126207",0,0,1
"126208",1,0,0
"126209",0,0,1
"126210",1,0,1
"126211",0,0,1
"126212",0,0,0
"126213",0,0,0
"126214",0,1,0
"126215",0,1,0
"126216",0,0,0
"126217",1,0,1
"126218",1,0,0
"126219",1,0,1
"126220",0,0,0
"126221",0,0,0
"126222",1,0,1
"126223",0,0,1
"126224",0,0,1
"126225",0,1,0
"126226",1,0,0
"126227",1,1,0
"126228",0,0,0
"126229",0,0,0
"126230",0,0,1
"126231",1,0,1
"126232",1,0,0
"126233",0,0,1
"126234",0,0,0
"126235",0,0,0
"126236",1,0,0
"126237",1,0,1
"126238",0,1,0
"126239",0,1,0
"126240",0,0,1
"126241",0,0,0
"126242",0,0,0
"126243",0,0,0
"126244",1,0,0
"126245",1,0,1
"126246",0,0,0
"126247",0,0,0
"126248",0,1,0
"126249",1,0,0
"126250",1,0,0
"126251",1,0,0
"126252",1,0,0
"126253",0,0,1
"126254",0,0,0
"126255",0,0,1
"126256",0,0,0
"126257",1,0,0
"126258",0,0,0
"126259",1,0,1
"126260",1,0,0
"126261",0,1,0
"126262",0,0,0
"126263",0,0,1
"126264",0,0,0
"126265",1,0,0
"126266",0,0,0
"126267",0,0,0
"126268",1,0,1
"126269",0,0,0
"126270",0,0,1
"126271",1,0,0
"126272",0,0,0
"126273",1,0,0
"126274",0,0,0
"126275",1,0,0
"126276",0,0,0
"126277",0,0,0
"126278",0,0,1
"126279",1,0,1
"126280",0,0,0
"126281",0,0,0
"126282",0,1,0
"126283",1,0,0
"126284",0,0,1
"126285",0,1,0
"126286",1,0,1
"126287",0,0,0
"126288",0,0,0
"126289",0,0,0
"126290",1,0,1
"126291",0,0,0
"126292",1,0,1
"126293",0,0,1
"126294",0,1,0
"126295",0,0,1
"126296",1,1,0
"126297",1,1,0
"126298",1,0,1
"126299",0,0,1
"126300",0,0,0
"126301",1,0,0
"126302",1,0,1
"126303",1,0,0
"126304",1,1,0
"126305",0,0,1
"126306",1,0,0
"126307",0,0,0
"126308",0,0,0
"126309",1,0,0
"126310",1,0,1
"126311",0,0,1
"126312",0,0,1
"126313",0,0,1
"126314",0,1,0
"126315",0,0,0
"126316",0,0,0
"126317",0,1,0
"126318",0,0,0
"126319",1,1,0
"126320",0,0,1
"126321",0,0,0
"126322",0,0,1
"126323",0,0,0
"126324",1,0,0
"126325",0,0,0
"126326",1,1,0
"126327",0,0,1
"126328",0,1,0
"126329",0,0,1
"126330",0,0,1
"126331",0,0,0
"126332",0,0,0
"126333",0,0,0
"126334",0,0,1
"126335",1,0,0
"126336",0,0,0
"126337",1,0,0
"126338",1,0,0
"126339",1,1,0
"126340",1,1,0
"126341",1,0,0
"126342",0,0,0
"126343",1,0,0
"126344",1,0,1
"126345",1,0,0
"126346",1,0,0
"126347",0,0,0
"126348",0,1,0
"126349",0,1,0
"126350",0,0,0
"126351",0,0,0
"126352",1,1,0
"126353",1,0,0
"126354",1,0,1
"126355",1,0,1
"126356",0,0,1
"126357",1,0,0
"126358",1,0,0
"126359",0,1,0
"126360",0,0,0
"126361",0,0,1
"126362",1,1,0
"126363",1,0,0
"126364",0,1,0
"126365",0,0,0
"126366",0,1,0
"126367",0,1,0
"126368",0,0,1
"126369",1,0,0
"126370",1,0,1
"126371",1,0,1
"126372",0,0,0
"126373",1,0,0
"126374",1,0,0
"126375",1,1,0
"126376",1,0,1
"126377",0,0,0
"126378",1,0,0
"126379",1,0,0
"126380",1,0,0
"126381",1,0,0
"126382",0,0,0
"126383",0,0,1
"126384",0,0,1
"126385",0,0,0
"126386",0,0,1
"126387",0,0,0
"126388",0,0,0
"126389",0,0,0
"126390",0,0,1
"126391",0,0,1
"126392",0,0,0
"126393",0,1,0
"126394",0,0,0
"126395",1,0,1
"126396",0,0,0
"126397",0,0,1
"126398",1,0,0
"126399",0,0,1
"126400",1,0,0
"126401",0,0,1
"126402",0,0,0
"126403",0,0,1
"126404",1,0,1
"126405",0,0,1
"126406",0,0,1
"126407",0,0,0
"126408",0,1,0
"126409",1,0,0
"126410",1,0,0
"126411",1,0,0
"126412",1,0,0
"126413",0,0,0
"126414",1,0,1
"126415",1,0,0
"126416",0,0,0
"126417",0,0,0
"126418",0,0,0
"126419",0,0,1
"126420",0,0,0
"126421",0,0,1
"126422",0,0,0
"126423",1,0,0
"126424",0,0,1
"126425",0,0,0
"126426",0,0,1
"126427",1,0,0
"126428",0,0,1
"126429",0,0,1
"126430",1,0,0
"126431",1,0,1
"126432",0,0,0
"126433",0,0,0
"126434",0,1,0
"126435",0,0,1
"126436",0,0,0
"126437",0,0,0
"126438",1,0,0
"126439",1,0,1
"126440",0,0,0
"126441",0,0,1
"126442",1,0,1
"126443",0,0,1
"126444",0,1,0
"126445",0,0,0
"126446",1,0,0
"126447",0,0,1
"126448",0,1,0
"126449",1,0,0
"126450",1,0,0
"126451",1,0,1
"126452",1,0,1
"126453",0,0,0
"126454",1,0,0
"126455",1,0,1
"126456",0,0,1
"126457",1,0,1
"126458",1,0,0
"126459",1,0,1
"126460",0,0,0
"126461",0,0,1
"126462",0,0,1
"126463",0,0,1
"126464",1,0,1
"126465",0,0,0
"126466",0,1,0
"126467",1,0,1
"126468",1,0,1
"126469",1,0,0
"126470",0,0,0
"126471",1,0,0
"126472",0,0,1
"126473",1,1,0
"126474",0,0,0
"126475",0,0,0
"126476",0,0,0
"126477",1,0,0
"126478",0,0,0
"126479",0,1,0
"126480",1,0,0
"126481",0,0,0
"126482",1,0,1
"126483",1,0,0
"126484",1,0,0
"126485",1,0,0
"126486",1,0,0
"126487",0,0,0
"126488",1,0,0
"126489",0,0,1
"126490",0,0,0
"126491",1,0,0
"126492",0,0,1
"126493",0,0,0
"126494",0,0,0
"126495",0,0,1
"126496",1,0,1
"126497",0,0,1
"126498",0,0,1
"126499",0,1,0
"126500",0,0,0
"126501",0,0,0
"126502",1,1,0
"126503",1,1,0
"126504",0,0,1
"126505",0,0,1
"126506",0,0,1
"126507",0,0,0
"126508",0,0,0
"126509",1,0,0
"126510",0,0,0
"126511",1,0,0
"126512",0,0,0
"126513",0,1,0
"126514",0,0,0
"126515",1,0,1
"126516",1,0,1
"126517",1,1,0
"126518",0,0,0
"126519",0,0,1
"126520",0,0,1
"126521",1,0,0
"126522",1,1,0
"126523",1,1,0
"126524",0,0,0
"126525",0,0,1
"126526",1,1,0
"126527",0,0,1
"126528",0,0,1
"126529",0,0,0
"126530",0,0,0
"126531",1,0,0
"126532",0,0,0
"126533",0,0,1
"126534",1,0,1
"126535",1,0,0
"126536",1,0,1
"126537",1,0,1
"126538",1,0,0
"126539",1,0,0
"126540",1,0,0
"126541",0,0,1
"126542",0,0,1
"126543",0,0,0
"126544",0,0,0
"126545",0,0,1
"126546",1,1,0
"126547",0,0,0
"126548",0,0,0
"126549",0,0,0
"126550",1,0,1
"126551",1,0,1
"126552",0,0,0
"126553",0,0,0
"126554",1,0,0
"126555",1,1,0
"126556",0,0,0
"126557",1,0,0
"126558",0,0,1
"126559",0,1,0
"126560",0,0,1
"126561",0,0,0
"126562",0,0,0
"126563",0,1,0
"126564",1,0,0
"126565",1,0,1
"126566",0,1,0
"126567",1,0,0
"126568",1,1,0
"126569",1,0,1
"126570",1,0,0
"126571",0,0,0
"126572",0,0,0
"126573",0,0,0
"126574",1,0,0
"126575",1,0,1
"126576",0,0,0
"126577",1,0,0
"126578",0,1,0
"126579",0,0,1
"126580",0,0,0
"126581",0,1,0
"126582",1,0,1
"126583",1,0,1
"126584",0,1,0
"126585",0,0,0
"126586",1,0,0
"126587",0,0,1
"126588",1,0,0
"126589",0,0,1
"126590",0,0,0
"126591",1,0,0
"126592",0,0,0
"126593",0,0,0
"126594",1,0,1
"126595",0,0,1
"126596",0,0,0
"126597",0,0,0
"126598",0,0,0
"126599",0,0,1
"126600",0,0,0
"126601",0,0,1
"126602",1,0,0
"126603",1,0,0
"126604",1,0,1
"126605",0,0,0
"126606",0,0,0
"126607",0,0,0
"126608",0,0,0
"126609",0,1,0
"126610",1,0,1
"126611",0,0,1
"126612",1,0,0
"126613",0,1,0
"126614",0,1,0
"126615",0,0,0
"126616",0,0,0
"126617",1,0,0
"126618",0,0,0
"126619",0,1,0
"126620",0,0,1
"126621",1,0,1
"126622",1,0,1
"126623",0,0,1
"126624",1,0,0
"126625",0,0,0
"126626",1,0,0
"126627",0,0,0
"126628",1,1,0
"126629",0,0,0
"126630",0,0,1
"126631",1,0,1
"126632",0,0,1
"126633",0,0,0
"126634",1,0,0
"126635",0,0,1
"126636",0,0,0
"126637",1,0,1
"126638",0,0,0
"126639",0,0,0
"126640",0,1,0
"126641",1,0,1
"126642",0,0,0
"126643",0,0,1
"126644",1,0,0
"126645",0,0,1
"126646",1,1,0
"126647",1,1,0
"126648",1,0,1
"126649",0,0,0
"126650",0,0,0
"126651",0,0,0
"126652",0,0,0
"126653",0,0,0
"126654",1,0,1
"126655",0,0,0
"126656",0,1,0
"126657",0,0,0
"126658",0,0,0
"126659",0,0,0
"126660",0,0,0
"126661",0,0,1
"126662",1,0,1
"126663",0,0,0
"126664",0,0,0
"126665",1,0,1
"126666",0,0,0
"126667",0,0,1
"126668",0,0,0
"126669",1,0,0
"126670",1,0,1
"126671",0,1,0
"126672",1,0,1
"126673",0,1,0
"126674",1,1,0
"126675",0,1,0
"126676",0,1,0
"126677",1,0,0
"126678",0,0,1
"126679",1,0,1
"126680",1,1,0
"126681",0,0,1
"126682",1,0,0
"126683",1,1,0
"126684",1,1,0
"126685",1,0,1
"126686",0,0,0
"126687",0,0,0
"126688",0,0,0
"126689",0,0,0
"126690",0,0,1
"126691",0,0,0
"126692",1,1,0
"126693",0,0,0
"126694",0,0,0
"126695",1,0,1
"126696",1,1,0
"126697",1,0,1
"126698",1,0,0
"126699",1,0,0
"126700",0,1,0
"126701",0,0,1
"126702",0,0,0
"126703",1,0,1
"126704",1,0,0
"126705",1,0,1
"126706",0,0,0
"126707",0,0,0
"126708",0,0,0
"126709",1,0,0
"126710",1,0,1
"126711",0,0,0
"126712",1,0,1
"126713",0,0,1
"126714",0,0,0
"126715",0,0,0
"126716",0,0,0
"126717",0,0,0
"126718",0,0,0
"126719",0,1,0
"126720",1,0,0
"126721",1,0,1
"126722",0,0,0
"126723",0,0,1
"126724",1,1,0
"126725",1,0,0
"126726",1,0,0
"126727",0,0,0
"126728",0,0,0
"126729",1,0,0
"126730",1,0,0
"126731",1,0,1
"126732",0,0,1
"126733",0,0,0
"126734",0,0,1
"126735",1,0,1
"126736",0,0,0
"126737",1,0,0
"126738",0,1,0
"126739",0,1,0
"126740",0,0,1
"126741",0,0,1
"126742",0,0,1
"126743",0,0,0
"126744",1,0,1
"126745",0,0,1
"126746",0,1,0
"126747",0,1,0
"126748",1,0,1
"126749",1,0,1
"126750",1,0,0
"126751",1,0,0
"126752",1,0,0
"126753",0,0,1
"126754",0,0,0
"126755",0,0,0
"126756",0,0,0
"126757",0,0,0
"126758",1,0,1
"126759",0,1,0
"126760",1,0,1
"126761",1,0,0
"126762",0,0,0
"126763",1,0,1
"126764",0,0,0
"126765",1,0,0
"126766",0,0,0
"126767",0,0,0
"126768",1,0,1
"126769",0,0,1
"126770",1,1,0
"126771",0,0,0
"126772",0,0,1
"126773",1,0,0
"126774",0,1,0
"126775",0,0,1
"126776",0,0,0
"126777",1,0,1
"126778",1,1,0
"126779",1,0,0
"126780",0,0,1
"126781",0,0,1
"126782",0,0,1
"126783",0,0,1
"126784",0,1,0
"126785",1,1,0
"126786",1,0,0
"126787",0,1,0
"126788",0,0,0
"126789",1,0,0
"126790",0,0,0
"126791",0,0,0
"126792",0,0,0
"126793",0,0,0
"126794",0,0,0
"126795",1,0,0
"126796",0,1,0
"126797",1,0,0
"126798",0,1,0
"126799",1,1,0
"126800",1,1,0
"126801",1,1,0
"126802",0,0,0
"126803",0,0,0
"126804",1,1,0
"126805",1,0,1
"126806",0,0,1
"126807",0,0,1
"126808",0,1,0
"126809",0,0,0
"126810",1,0,1
"126811",0,0,0
"126812",1,0,0
"126813",1,0,0
"126814",1,0,1
"126815",1,0,1
"126816",1,0,0
"126817",0,0,1
"126818",0,0,1
"126819",0,0,0
"126820",1,0,0
"126821",1,1,0
"126822",0,0,1
"126823",0,0,0
"126824",1,0,0
"126825",1,0,0
"126826",1,1,0
"126827",1,1,0
"126828",0,0,1
"126829",1,0,0
"126830",0,1,0
"126831",1,0,1
"126832",0,0,0
"126833",0,0,0
"126834",1,0,0
"126835",0,0,1
"126836",0,0,0
"126837",0,0,0
"126838",1,0,0
"126839",0,0,0
"126840",0,0,1
"126841",1,0,1
"126842",0,0,0
"126843",1,1,0
"126844",0,0,0
"126845",1,0,0
"126846",0,0,0
"126847",0,0,1
"126848",1,0,0
"126849",1,0,0
"126850",1,1,0
"126851",0,1,0
"126852",1,0,0
"126853",1,0,0
"126854",1,0,1
