"","V7221","V8502","V8512","V8565"
"150657",0,0,1,0
"150658",0,0,0,0
"150659",0,0,1,1
"150660",1,0,0,0
"150661",0,0,1,1
"150662",1,0,1,0
"150663",0,0,0,0
"150664",1,0,0,0
"150665",1,1,0,0
"150666",1,1,0,1
"150667",1,1,0,0
"150668",1,0,0,0
"150669",0,0,0,0
"150670",0,0,0,0
"150671",1,0,1,0
"150672",0,0,0,1
"150673",1,0,1,0
"150674",0,0,1,0
"150675",1,0,1,0
"150676",1,0,0,0
"150677",1,0,0,0
"150678",0,0,0,0
"150679",0,0,1,0
"150680",1,0,0,0
"150681",0,0,1,1
"150682",0,0,1,0
"150683",0,0,0,0
"150684",1,0,0,0
"150685",1,0,0,0
"150686",1,0,0,0
"150687",0,0,1,1
"150688",0,0,0,0
"150689",1,0,1,0
"150690",0,0,1,0
"150691",0,0,0,0
"150692",0,0,0,0
"150693",1,0,0,0
"150694",1,0,0,1
"150695",0,0,0,0
"150696",1,0,1,1
"150697",1,0,0,0
"150698",1,0,0,0
"150699",0,0,1,0
"150700",1,0,0,0
"150701",1,1,1,0
"150702",1,0,0,0
"150703",0,0,0,0
"150704",0,0,0,0
"150705",0,0,0,0
"150706",1,0,1,0
"150707",1,0,1,0
"150708",1,0,0,0
"150709",0,0,0,0
"150710",0,0,0,0
"150711",0,0,0,0
"150712",1,0,0,0
"150713",1,1,0,0
"150714",0,1,1,0
"150715",0,0,0,0
"150716",1,1,0,0
"150717",0,1,1,0
"150718",0,0,0,0
"150719",0,0,0,0
"150720",1,0,1,0
"150721",1,0,0,0
"150722",1,0,0,0
"150723",1,0,0,0
"150724",0,0,0,0
"150725",0,0,1,0
"150726",0,0,0,0
"150727",1,0,1,0
"150728",1,0,1,0
"150729",0,0,0,0
"150730",0,0,1,1
"150731",0,0,0,0
"150732",1,0,0,0
"150733",1,0,0,0
"150734",0,0,1,0
"150735",1,0,1,0
"150736",0,0,0,0
"150737",1,0,0,0
"150738",0,0,0,0
"150739",0,0,0,0
"150740",1,0,1,0
"150741",0,1,0,0
"150742",0,0,1,0
"150743",0,0,1,0
"150744",1,0,0,0
"150745",0,0,0,0
"150746",0,1,0,0
"150747",0,0,0,0
"150748",1,0,1,0
"150749",0,0,1,0
"150750",1,0,0,0
"150751",0,0,0,0
"150752",1,0,0,0
"150753",1,0,1,0
"150754",1,0,1,0
"150755",1,0,0,0
"150756",0,0,0,0
"150757",1,0,0,0
"150758",0,0,0,0
"150759",0,0,0,0
"150760",1,0,0,0
"150761",0,0,0,0
"150762",0,0,1,0
"150763",0,0,0,0
"150764",0,0,0,0
"150765",0,0,0,0
"150766",1,0,0,0
"150767",1,0,1,0
"150768",1,0,0,0
"150769",1,0,1,0
"150770",0,0,0,0
"150771",1,0,1,0
"150772",1,0,0,0
"150773",1,0,0,0
"150774",1,0,0,0
"150775",0,0,0,0
"150776",0,0,1,0
"150777",0,1,0,0
"150778",0,0,0,1
"150779",0,0,0,0
"150780",0,0,0,0
"150781",0,0,0,0
"150782",0,0,0,0
"150783",1,0,1,0
"150784",1,0,1,0
"150785",0,0,0,0
"150786",0,0,0,0
"150787",1,0,0,0
"150788",1,0,0,0
"150789",0,0,1,0
"150790",1,0,1,0
"150791",1,0,0,0
"150792",0,0,0,0
"150793",1,0,1,0
"150794",0,0,1,0
"150795",1,0,0,0
"150796",1,0,0,0
"150797",0,0,0,0
"150798",1,0,1,0
"150799",0,0,0,0
"150800",1,0,1,1
"150801",1,0,0,0
"150802",0,0,1,0
"150803",1,0,1,1
"150804",1,0,0,0
"150805",1,0,0,0
"150806",1,0,0,0
"150807",0,0,0,0
"150808",1,0,1,0
"150809",0,0,0,0
"150810",0,0,0,0
"150811",0,0,0,0
"150812",1,0,0,0
"150813",0,0,0,0
"150814",0,1,1,0
"150815",1,0,0,0
"150816",0,1,0,1
"150817",0,0,0,1
"150818",1,0,0,0
"150819",1,0,0,0
"150820",0,0,0,0
"150821",1,0,0,0
"150822",0,0,0,0
"150823",0,0,0,1
"150824",1,0,0,0
"150825",0,0,0,0
"150826",1,0,1,0
"150827",1,0,0,0
"150828",1,0,0,0
"150829",0,0,0,0
"150830",1,0,0,0
"150831",0,0,1,0
"150832",1,0,0,0
"150833",1,0,1,1
"150834",1,0,0,0
"150835",1,0,0,0
"150836",1,0,1,0
"150837",1,0,0,0
"150838",0,0,1,0
"150839",0,0,1,1
"150840",0,0,0,0
"150841",0,0,0,0
"150842",0,0,0,0
"150843",1,0,0,0
"150844",1,0,1,0
"150845",0,0,0,0
"150846",0,0,0,0
"150847",0,0,1,0
"150848",1,0,0,0
"150849",0,0,0,0
"150850",0,0,0,0
"150851",0,0,1,0
"150852",1,0,0,0
"150853",0,1,0,1
"150854",0,0,0,0
"150855",1,0,0,0
"150856",1,0,0,0
"150857",1,1,1,0
"150858",1,0,0,0
"150859",0,1,0,0
"150860",1,1,1,1
"150861",1,0,0,0
"150862",0,1,1,0
"150863",1,0,0,0
"150864",1,0,0,0
"150865",0,0,0,0
"150866",1,1,0,1
"150867",0,1,1,0
"150868",0,0,0,0
"150869",1,0,0,0
"150870",0,0,1,0
"150871",1,0,0,0
"150872",1,0,0,0
"150873",1,0,0,0
"150874",1,0,0,0
"150875",1,0,1,1
"150876",1,0,1,0
"150877",1,0,1,0
"150878",1,0,0,0
"150879",1,1,1,0
"150880",1,0,0,0
"150881",0,0,0,0
"150882",1,0,0,0
"150883",0,0,0,0
"150884",0,1,0,0
"150885",0,0,0,0
"150886",0,0,0,0
"150887",0,0,1,0
"150888",0,0,0,0
"150889",0,0,0,0
"150890",0,0,1,0
"150891",1,0,0,0
"150892",1,0,1,0
"150893",0,0,1,1
"150894",0,1,1,0
"150895",0,0,1,0
"150896",0,0,0,0
"150897",1,0,0,0
"150898",0,0,0,0
"150899",0,0,1,1
"150900",1,0,0,0
"150901",0,0,1,0
"150902",0,0,0,0
"150903",0,0,0,0
"150904",0,0,0,0
"150905",0,0,0,0
"150906",0,0,0,0
"150907",1,0,0,0
"150908",1,0,1,0
"150909",0,0,0,0
"150910",0,0,0,0
"150911",1,0,0,0
"150912",1,0,0,0
"150913",0,0,0,0
"150914",0,0,0,0
"150915",1,0,0,0
"150916",1,0,1,1
"150917",1,1,0,1
"150918",1,0,0,0
"150919",1,0,1,0
"150920",0,0,0,0
"150921",0,0,0,0
"150922",0,0,0,0
"150923",0,0,0,0
"150924",0,0,0,0
"150925",1,0,1,0
"150926",0,0,0,0
"150927",1,0,1,1
"150928",0,0,0,0
"150929",1,0,1,0
"150930",1,0,0,0
"150931",1,0,0,0
"150932",0,0,0,0
"150933",0,1,0,1
"150934",1,0,1,0
"150935",0,0,0,0
"150936",1,0,1,0
"150937",1,0,1,0
"150938",1,0,1,0
"150939",0,0,1,0
"150940",1,0,0,0
"150941",1,0,0,1
"150942",0,0,0,0
"150943",1,0,0,1
"150944",0,0,1,0
"150945",1,0,0,0
"150946",0,0,0,0
"150947",0,0,0,0
"150948",1,0,1,0
"150949",1,0,1,0
"150950",1,1,1,0
"150951",1,0,0,0
"150952",1,0,0,1
"150953",0,0,0,0
"150954",0,0,0,0
"150955",1,0,1,1
"150956",1,0,0,0
"150957",1,0,0,0
"150958",0,0,0,0
"150959",1,0,0,0
"150960",0,0,0,0
"150961",0,0,0,0
"150962",1,1,0,0
"150963",1,0,1,0
"150964",1,0,0,0
"150965",0,0,1,1
"150966",1,0,0,0
"150967",0,0,0,0
"150968",1,0,0,1
"150969",0,0,1,0
"150970",1,0,0,0
"150971",0,0,1,0
"150972",1,0,0,0
"150973",1,0,0,0
"150974",1,0,0,0
"150975",1,0,0,0
"150976",1,0,0,0
"150977",0,0,0,0
"150978",1,0,0,0
"150979",0,0,0,0
"150980",0,0,0,0
"150981",0,0,0,0
"150982",1,0,0,0
"150983",1,0,0,0
"150984",0,0,0,0
"150985",0,0,1,1
"150986",1,0,1,1
"150987",1,1,0,0
"150988",0,0,0,0
"150989",1,1,0,0
"150990",0,0,0,0
"150991",1,0,1,0
"150992",1,1,1,1
"150993",1,0,0,0
"150994",0,0,0,0
"150995",1,0,0,0
"150996",1,0,0,1
"150997",0,1,1,0
"150998",0,1,0,0
"150999",1,0,1,0
"151000",0,0,0,0
"151001",1,0,0,0
"151002",0,0,1,0
"151003",1,0,0,0
"151004",1,0,1,0
"151005",1,0,1,0
"151006",0,0,0,0
"151007",0,0,1,0
"151008",0,0,0,0
"151009",1,1,0,1
"151010",1,1,0,1
"151011",0,1,0,1
"151012",0,0,0,0
"151013",1,0,0,0
"151014",1,0,0,0
"151015",0,0,1,0
"151016",1,0,1,0
"151017",0,0,1,0
"151018",1,1,0,1
"151019",1,0,1,0
"151020",1,0,0,0
"151021",0,1,1,1
"151022",1,0,0,0
"151023",1,0,0,0
"151024",0,0,1,0
"151025",1,0,0,0
"151026",0,0,1,0
"151027",1,0,1,0
"151028",0,0,1,0
"151029",0,0,1,0
"151030",0,0,0,0
"151031",1,0,0,0
"151032",1,1,1,0
"151033",0,0,0,0
"151034",0,0,0,0
"151035",1,0,1,0
"151036",1,1,0,0
"151037",1,0,0,0
"151038",0,0,1,0
"151039",1,0,0,0
"151040",0,1,0,1
"151041",0,0,0,0
"151042",0,1,0,1
"151043",0,0,0,0
"151044",1,0,0,0
"151045",1,0,1,0
"151046",0,0,0,0
"151047",0,0,0,0
"151048",0,0,0,0
"151049",1,0,0,0
"151050",0,0,1,0
"151051",0,0,0,0
"151052",0,0,1,0
"151053",1,0,0,0
"151054",1,0,1,0
"151055",1,0,0,0
"151056",1,0,0,0
"151057",0,0,1,1
"151058",0,0,0,0
"151059",0,1,1,0
"151060",0,0,1,1
"151061",0,1,0,1
"151062",0,0,0,0
"151063",0,0,0,0
"151064",0,0,0,0
"151065",1,0,0,0
"151066",0,0,0,0
"151067",1,0,0,0
"151068",1,1,0,0
"151069",1,0,0,0
"151070",1,1,0,0
"151071",0,0,0,0
"151072",1,0,1,0
"151073",1,0,0,0
"151074",1,0,0,0
"151075",0,0,0,0
"151076",1,0,1,1
"151077",1,0,0,0
"151078",0,0,0,0
"151079",1,0,0,0
"151080",1,0,0,0
"151081",1,0,0,0
"151082",1,0,0,0
"151083",0,0,0,0
"151084",1,0,1,1
"151085",0,0,0,0
"151086",1,0,0,0
"151087",1,0,1,0
"151088",0,0,0,0
"151089",1,0,1,0
"151090",1,0,0,0
"151091",0,0,1,0
"151092",0,1,0,1
"151093",1,0,1,0
"151094",0,0,0,0
"151095",1,0,0,0
"151096",1,0,0,0
"151097",1,0,0,0
"151098",1,0,0,0
"151099",1,0,0,0
"151100",1,0,1,0
"151101",0,0,1,0
"151102",0,0,0,0
"151103",1,0,0,0
"151104",1,0,0,0
"151105",1,0,1,0
"151106",0,0,0,0
"151107",0,1,0,1
"151108",1,0,1,0
"151109",1,0,0,0
"151110",0,0,0,0
"151111",1,0,0,0
"151112",0,0,0,0
"151113",1,0,0,0
"151114",1,0,1,0
"151115",0,0,0,0
"151116",1,0,0,0
"151117",1,0,0,0
"151118",0,0,0,0
"151119",0,0,0,0
"151120",1,0,0,0
"151121",0,0,0,0
"151122",1,0,0,0
"151123",1,1,1,0
"151124",1,0,0,0
"151125",0,0,0,0
"151126",0,0,0,0
"151127",1,1,1,1
"151128",1,0,0,0
"151129",0,1,0,0
"151130",1,0,0,0
"151131",1,0,0,0
"151132",0,0,0,0
"151133",0,1,1,1
"151134",1,0,1,0
"151135",0,0,0,0
"151136",1,0,0,0
"151137",0,0,0,0
"151138",1,0,1,0
"151139",0,0,0,0
"151140",0,0,0,0
"151141",1,0,0,0
"151142",1,0,0,0
"151143",1,0,0,0
"151144",1,0,0,0
"151145",1,0,1,1
"151146",0,1,1,0
"151147",1,0,1,0
"151148",1,0,0,0
"151149",0,0,0,0
"151150",1,0,0,0
"151151",1,0,0,0
"151152",0,0,1,0
"151153",1,0,0,0
"151154",0,1,1,1
"151155",1,0,1,0
"151156",0,0,0,0
"151157",1,0,1,1
"151158",0,0,0,0
"151159",0,0,0,0
"151160",0,0,0,0
"151161",0,0,0,0
"151162",0,0,0,0
"151163",1,0,0,0
"151164",1,0,1,0
"151165",0,0,0,0
"151166",1,0,1,1
"151167",1,0,1,1
"151168",1,0,0,0
"151169",1,0,0,0
"151170",0,0,0,0
"151171",1,0,1,0
"151172",0,0,0,0
"151173",0,0,0,0
"151174",1,0,1,1
"151175",0,0,1,0
"151176",1,0,0,0
"151177",1,0,1,1
"151178",1,0,0,0
"151179",1,0,1,1
"151180",1,0,0,0
"151181",1,0,1,0
"151182",0,1,0,0
"151183",0,0,0,0
"151184",1,0,1,0
"151185",1,0,0,0
"151186",1,0,0,0
"151187",0,0,0,0
"151188",1,1,0,1
"151189",0,0,0,0
"151190",1,0,0,0
"151191",1,0,0,0
"151192",0,0,0,0
"151193",0,0,0,0
"151194",1,1,1,0
"151195",1,0,1,0
"151196",1,1,0,1
"151197",0,0,1,0
"151198",0,0,0,0
"151199",1,0,0,0
"151200",0,0,1,1
"151201",1,0,0,0
"151202",0,0,0,0
"151203",0,0,0,0
"151204",0,0,0,0
"151205",1,0,0,0
"151206",1,0,0,0
"151207",0,0,0,0
"151208",1,0,0,0
"151209",1,0,1,0
"151210",1,0,0,0
"151211",1,0,0,0
"151212",1,0,0,0
"151213",1,0,1,0
"151214",0,0,0,0
"151215",0,1,0,1
"151216",1,0,1,0
"151217",0,0,0,0
"151218",1,0,0,0
"151219",0,1,0,0
"151220",0,0,0,0
"151221",1,0,0,0
"151222",0,0,0,0
"151223",1,0,0,1
"151224",0,0,1,1
"151225",0,0,0,0
"151226",1,0,1,0
"151227",0,0,1,0
"151228",1,0,0,0
"151229",0,0,1,1
"151230",0,0,0,0
"151231",1,0,0,0
"151232",1,0,0,0
"151233",0,0,0,0
"151234",1,0,0,0
"151235",1,0,1,0
"151236",0,0,0,1
"151237",1,0,0,0
"151238",1,1,0,0
"151239",0,1,0,1
"151240",0,0,0,0
"151241",1,0,0,1
"151242",1,0,0,0
"151243",0,0,0,0
"151244",1,0,1,0
"151245",0,0,0,0
"151246",1,0,0,0
"151247",0,0,0,0
"151248",0,0,1,0
"151249",1,0,0,0
"151250",1,0,0,0
"151251",0,0,0,0
"151252",0,0,1,0
"151253",0,0,0,0
"151254",0,1,1,1
"151255",0,1,0,1
"151256",1,0,0,0
"151257",1,0,0,0
"151258",0,1,1,1
"151259",1,0,0,0
"151260",0,0,1,1
"151261",1,0,1,0
"151262",1,0,0,0
"151263",1,0,0,0
"151264",0,1,0,0
"151265",1,0,1,0
"151266",1,0,0,0
"151267",1,0,0,0
"151268",0,0,1,0
"151269",0,0,0,0
"151270",0,1,0,1
"151271",1,0,1,0
"151272",1,0,0,0
"151273",0,0,1,0
"151274",0,0,0,0
"151275",0,0,0,0
"151276",0,0,1,0
"151277",1,0,0,0
"151278",1,0,1,0
"151279",0,0,0,0
"151280",1,0,1,1
"151281",1,0,0,1
"151282",1,0,0,0
"151283",0,0,0,0
"151284",0,0,0,0
"151285",1,0,0,0
"151286",0,0,0,0
"151287",1,0,1,0
"151288",0,0,0,0
"151289",1,0,1,0
"151290",0,0,0,0
"151291",0,0,0,0
"151292",0,0,1,0
"151293",0,0,1,0
"151294",1,0,0,0
"151295",1,0,1,0
"151296",1,0,1,0
"151297",1,0,1,0
"151298",0,0,0,0
"151299",0,0,0,0
"151300",1,0,0,0
"151301",1,0,0,0
"151302",0,0,0,0
"151303",1,1,1,0
"151304",1,0,1,0
"151305",0,1,0,1
"151306",0,0,1,0
"151307",1,0,0,0
"151308",0,1,0,0
"151309",0,0,0,0
"151310",1,0,1,1
"151311",0,0,0,0
"151312",0,0,1,0
"151313",1,0,0,0
"151314",0,0,0,0
"151315",1,0,0,0
"151316",0,1,0,0
"151317",1,0,0,0
"151318",1,0,0,0
"151319",0,1,1,1
"151320",1,0,0,0
"151321",1,0,1,0
"151322",1,0,1,0
"151323",1,0,0,0
"151324",0,1,0,0
"151325",1,0,0,0
"151326",1,0,0,0
"151327",0,0,0,0
"151328",0,0,0,0
"151329",1,0,0,0
"151330",1,0,0,0
"151331",0,0,0,0
"151332",1,0,0,0
"151333",0,0,0,0
"151334",0,0,0,0
"151335",1,0,0,0
"151336",0,1,1,1
"151337",1,0,0,0
"151338",1,0,0,0
"151339",1,0,1,0
"151340",1,0,0,0
"151341",1,0,0,0
"151342",1,0,0,0
"151343",1,0,0,0
"151344",0,0,0,0
"151345",0,0,0,0
"151346",0,0,1,1
"151347",0,0,0,0
"151348",0,0,0,0
"151349",1,0,0,0
"151350",0,0,0,0
"151351",1,0,0,1
"151352",1,0,1,0
"151353",0,0,1,0
"151354",1,0,0,0
"151355",1,0,0,0
"151356",1,0,0,0
"151357",0,0,1,1
"151358",0,1,1,1
"151359",0,0,0,0
"151360",0,0,0,0
"151361",1,1,1,0
"151362",1,1,0,0
"151363",1,0,1,0
"151364",1,1,1,1
"151365",0,0,0,1
"151366",1,0,1,0
"151367",1,0,0,0
"151368",1,0,0,0
"151369",0,0,0,0
"151370",1,0,1,0
"151371",0,0,0,0
"151372",1,0,0,0
"151373",1,0,0,0
"151374",1,0,1,0
"151375",1,0,0,0
"151376",1,0,1,0
"151377",0,0,0,0
"151378",1,0,1,1
"151379",0,0,1,0
"151380",0,0,0,0
"151381",0,0,1,0
"151382",1,0,1,1
"151383",1,0,0,0
"151384",0,0,0,0
"151385",1,1,1,1
"151386",1,0,0,0
"151387",1,0,0,0
"151388",1,0,0,0
"151389",1,0,0,0
"151390",1,0,1,0
"151391",0,0,0,0
"151392",0,0,0,0
"151393",1,0,0,0
"151394",1,0,0,0
"151395",1,0,0,0
"151396",0,0,0,0
"151397",1,0,0,0
"151398",1,0,0,0
"151399",1,0,1,0
"151400",0,0,0,0
"151401",1,0,0,0
"151402",1,0,0,1
"151403",0,0,1,1
"151404",1,0,0,1
"151405",1,0,0,0
"151406",0,0,0,0
"151407",1,0,0,0
"151408",0,0,0,0
"151409",1,0,0,0
"151410",1,0,0,0
"151411",0,0,0,0
"151412",1,0,0,0
"151413",1,1,0,1
"151414",0,0,1,1
"151415",1,0,0,0
"151416",0,1,0,1
"151417",1,0,0,0
"151418",0,0,0,0
"151419",1,0,0,1
"151420",1,0,0,0
"151421",1,0,0,0
"151422",0,0,0,0
"151423",0,0,1,0
"151424",1,0,0,0
"151425",1,0,1,0
"151426",1,0,0,0
"151427",1,0,1,0
"151428",0,1,0,0
"151429",0,0,0,0
"151430",1,0,1,0
"151431",0,0,0,0
"151432",1,0,1,0
"151433",0,0,0,0
"151434",1,0,0,0
"151435",1,0,0,0
"151436",0,0,0,0
"151437",0,0,1,0
"151438",1,0,0,1
"151439",0,0,0,0
"151440",1,0,0,0
"151441",1,0,0,0
"151442",0,0,0,0
"151443",0,0,1,0
"151444",0,0,0,0
"151445",1,0,0,0
"151446",1,0,0,0
"151447",1,0,0,0
"151448",1,0,0,0
"151449",1,0,0,0
"151450",0,0,0,0
"151451",0,0,0,0
"151452",1,0,0,0
"151453",0,1,0,1
"151454",0,0,0,0
"151455",1,0,0,0
"151456",1,0,0,0
"151457",0,0,0,0
"151458",1,0,1,1
"151459",1,0,1,0
"151460",1,0,0,0
"151461",0,0,1,0
"151462",0,0,0,0
"151463",0,0,0,0
"151464",0,0,1,1
"151465",1,0,0,0
"151466",1,0,1,0
"151467",1,0,0,0
"151468",0,0,0,1
"151469",0,0,0,0
"151470",1,0,1,0
"151471",1,0,1,0
"151472",1,0,0,0
"151473",0,0,0,0
"151474",1,0,0,0
"151475",1,0,0,0
"151476",1,0,0,0
"151477",0,0,0,0
"151478",1,0,1,0
"151479",1,0,0,0
"151480",1,0,1,0
"151481",1,0,0,0
"151482",0,0,0,0
"151483",0,0,0,0
"151484",0,0,1,1
"151485",1,0,1,1
"151486",0,0,0,0
"151487",0,0,0,0
"151488",0,0,0,0
"151489",1,1,0,0
"151490",1,0,0,0
"151491",1,1,0,0
"151492",0,0,0,0
"151493",1,0,1,0
"151494",0,0,0,0
"151495",0,0,1,0
"151496",1,0,0,0
"151497",1,0,0,0
"151498",1,0,0,0
"151499",1,0,1,0
"151500",1,0,0,0
"151501",0,0,1,1
"151502",0,0,0,0
"151503",0,0,0,0
"151504",1,0,0,0
"151505",0,0,0,0
"151506",1,0,0,0
"151507",1,0,1,0
"151508",0,0,0,0
"151509",0,0,0,0
"151510",1,0,0,0
"151511",1,1,0,0
"151512",1,0,0,0
"151513",0,0,1,0
"151514",0,0,0,0
"151515",0,1,1,0
"151516",0,0,0,0
"151517",0,0,0,0
"151518",0,0,0,0
"151519",1,1,0,1
"151520",1,0,0,0
"151521",0,1,1,1
"151522",0,0,1,0
"151523",1,0,0,0
"151524",1,1,0,0
"151525",0,0,0,0
"151526",0,0,0,0
"151527",1,1,0,0
"151528",1,0,0,0
"151529",0,0,0,0
"151530",0,0,0,0
"151531",0,0,0,0
"151532",1,0,1,0
"151533",0,0,0,0
"151534",0,0,0,0
"151535",1,0,1,0
"151536",0,0,0,0
"151537",1,0,1,0
"151538",0,1,0,1
"151539",0,1,1,1
"151540",1,0,1,1
"151541",1,0,1,1
"151542",1,0,0,0
"151543",1,0,0,0
"151544",1,0,0,0
"151545",0,0,1,1
"151546",0,0,0,0
"151547",0,0,0,1
"151548",0,1,1,0
"151549",0,0,0,0
"151550",0,0,0,0
"151551",1,1,0,1
"151552",0,0,0,0
"151553",0,1,1,0
"151554",0,0,1,0
"151555",0,0,0,0
"151556",0,0,0,0
"151557",1,0,0,0
"151558",0,0,1,0
"151559",1,0,0,0
"151560",0,0,0,0
"151561",1,0,1,0
"151562",1,0,0,0
"151563",1,0,0,0
"151564",1,0,0,0
"151565",0,0,0,0
"151566",0,0,0,0
"151567",1,0,1,0
"151568",1,0,0,0
"151569",1,0,0,0
"151570",0,0,0,0
"151571",0,0,0,0
"151572",0,0,0,0
"151573",0,0,0,0
"151574",1,0,1,0
"151575",1,0,0,0
"151576",1,0,1,0
"151577",1,0,1,1
"151578",1,0,1,0
"151579",0,0,0,0
"151580",1,0,1,1
"151581",0,1,1,1
"151582",0,0,0,0
"151583",1,1,1,1
"151584",1,1,1,1
"151585",0,0,0,0
"151586",0,0,0,0
"151587",0,0,1,0
"151588",1,0,1,1
"151589",1,0,1,1
"151590",1,0,0,0
"151591",1,0,1,0
"151592",0,0,1,1
"151593",0,0,0,0
"151594",0,0,0,0
"151595",1,0,0,0
"151596",0,0,0,0
"151597",0,0,0,0
"151598",1,0,0,0
"151599",1,0,1,0
"151600",1,0,0,0
"151601",1,0,0,0
"151602",1,0,0,0
"151603",0,0,0,0
"151604",1,0,0,1
"151605",0,0,0,0
"151606",1,0,0,0
"151607",0,0,0,0
"151608",1,0,0,0
"151609",1,0,0,1
"151610",0,0,1,0
"151611",0,0,0,0
"151612",1,0,0,0
"151613",1,0,0,0
"151614",1,0,0,0
"151615",1,1,0,1
"151616",1,0,1,0
"151617",1,0,0,0
"151618",1,0,0,1
"151619",0,1,0,0
"151620",1,0,0,0
"151621",1,0,0,0
"151622",1,0,1,1
"151623",1,0,0,0
"151624",0,0,0,0
"151625",0,0,0,0
"151626",1,0,1,0
"151627",1,0,0,0
"151628",1,0,0,0
"151629",1,0,1,0
"151630",1,0,0,0
"151631",1,0,0,0
"151632",1,0,0,0
"151633",1,0,1,0
"151634",0,0,1,0
"151635",0,0,0,0
"151636",1,0,0,1
"151637",1,0,0,0
"151638",1,0,0,0
"151639",0,0,0,0
"151640",1,0,0,0
"151641",1,0,0,0
"151642",1,0,0,0
"151643",0,0,0,0
"151644",1,0,0,0
"151645",1,0,0,0
"151646",1,0,0,0
"151647",1,0,0,0
"151648",0,0,1,0
"151649",0,0,0,0
"151650",0,1,1,1
"151651",0,0,0,0
"151652",1,0,0,0
"151653",1,0,0,0
"151654",1,1,1,1
"151655",0,0,0,0
"151656",0,1,1,1
"151657",0,0,0,0
"151658",0,0,1,0
"151659",1,0,0,0
"151660",0,0,1,0
"151661",0,0,0,0
"151662",0,0,0,0
"151663",0,0,1,1
"151664",0,0,1,0
"151665",1,0,0,0
"151666",0,0,0,0
"151667",1,0,0,0
"151668",0,0,0,0
"151669",1,0,1,0
"151670",1,0,0,0
"151671",1,1,0,1
"151672",1,0,1,1
"151673",1,0,1,1
"151674",0,0,0,0
"151675",1,0,0,0
"151676",1,0,0,0
"151677",1,0,1,0
"151678",0,0,0,0
"151679",1,0,1,1
"151680",0,0,0,1
"151681",0,0,0,0
"151682",0,0,0,0
"151683",0,0,0,0
"151684",0,0,0,0
"151685",1,0,0,0
"151686",0,0,1,1
"151687",1,0,0,0
"151688",0,0,0,0
"151689",0,0,0,0
"151690",0,0,0,0
"151691",0,0,0,0
"151692",1,0,0,0
"151693",0,0,0,0
"151694",0,0,0,0
"151695",0,0,0,0
"151696",0,0,0,0
"151697",1,1,0,0
"151698",0,0,0,0
"151699",1,0,0,0
"151700",0,0,0,0
"151701",0,0,0,0
"151702",1,0,1,0
"151703",1,0,1,1
"151704",1,0,0,0
"151705",1,0,0,0
"151706",1,1,0,0
"151707",1,0,0,0
"151708",0,0,0,0
"151709",1,0,0,0
"151710",0,0,0,0
"151711",0,0,0,0
"151712",1,0,0,0
"151713",0,0,1,0
"151714",1,0,0,0
"151715",0,0,1,0
"151716",1,0,0,0
"151717",1,0,0,0
"151718",0,0,0,0
"151719",0,0,0,0
"151720",0,0,1,0
"151721",1,0,1,0
"151722",0,0,0,0
"151723",0,0,0,0
"151724",0,0,0,0
"151725",1,0,0,0
"151726",1,0,0,0
"151727",0,0,0,0
"151728",0,0,0,0
"151729",1,0,0,0
"151730",1,0,0,0
"151731",1,1,1,1
"151732",1,0,1,1
"151733",0,0,0,0
"151734",0,0,0,0
"151735",0,0,0,0
"151736",1,0,1,1
"151737",0,0,1,0
"151738",0,1,1,0
"151739",1,0,0,0
"151740",1,0,0,0
"151741",0,0,0,0
"151742",0,0,0,0
"151743",0,0,0,0
"151744",1,0,0,0
"151745",0,1,1,0
"151746",0,0,1,1
"151747",0,1,0,0
"151748",1,0,0,0
"151749",1,0,1,1
"151750",0,0,0,0
"151751",1,0,1,1
"151752",0,0,0,0
"151753",1,0,1,0
"151754",0,0,1,1
"151755",1,1,0,1
"151756",1,0,1,0
"151757",0,0,0,0
"151758",1,0,0,0
"151759",0,0,1,0
"151760",0,0,0,0
"151761",1,0,0,0
"151762",0,0,0,0
"151763",0,0,0,0
"151764",0,0,0,0
"151765",0,1,0,1
"151766",1,0,0,0
"151767",1,1,0,1
"151768",0,0,0,0
"151769",0,0,0,0
"151770",0,0,1,1
"151771",0,0,1,0
"151772",1,0,1,1
"151773",1,0,1,1
"151774",1,0,0,0
"151775",1,1,1,1
"151776",1,0,0,0
"151777",1,0,0,0
"151778",0,0,0,0
"151779",1,0,0,0
"151780",0,0,0,0
"151781",0,0,0,0
"151782",0,0,1,1
"151783",0,0,0,0
"151784",0,0,1,0
"151785",1,0,0,0
"151786",0,0,0,0
"151787",0,1,0,1
"151788",1,0,1,1
"151789",0,0,1,0
"151790",1,0,0,0
"151791",0,0,1,0
"151792",1,0,1,0
"151793",1,0,1,1
"151794",0,0,1,0
"151795",0,1,0,0
"151796",1,0,1,1
"151797",0,0,1,0
"151798",1,0,0,0
"151799",0,0,0,0
"151800",0,0,0,0
"151801",1,0,0,0
"151802",1,0,0,0
"151803",1,0,0,0
"151804",0,0,1,0
"151805",1,1,1,1
"151806",0,0,0,0
"151807",0,0,1,0
"151808",0,0,0,0
"151809",1,0,1,0
"151810",0,0,0,0
"151811",1,1,1,1
"151812",0,0,0,0
"151813",0,0,0,0
"151814",1,0,0,0
"151815",0,0,0,0
"151816",0,0,1,0
"151817",1,0,1,0
"151818",0,0,0,0
"151819",1,0,1,0
"151820",1,0,0,0
"151821",0,1,0,1
